Hour of the day,Day,Day of the week,Conversions,Conv. rate,Conv. value,Currency code,Cost / conv.,Conv. value / cost,Clicks,Impr.,Cost,CTR,Avg. CPC
8,8/3/23,Thursday,0,0.00%,0,USD,0,0,1,12,0.28,8.33%,0.28
8,8/4/23,Friday,0,0.00%,0,USD,0,0,1,11,0.76,9.09%,0.76
8,8/5/23,Saturday,1,33.33%,39.99,USD,0.38,105.24,3,6,0.38,50.00%,0.13
8,8/6/23,Sunday,0.05,4.59%,2.06,USD,0.22,206.46,1,2,0.01,50.00%,0.01
8,8/7/23,Monday,0,0,0,USD,0,0,0,7,0,0.00%,0
8,8/8/23,Tuesday,0.5,25.00%,20,USD,2.36,16.94,2,8,1.18,25.00%,0.59
8,8/9/23,Wednesday,0,0,0,USD,0,0,0,1,0,0.00%,0
8,8/10/23,Thursday,0,0.00%,0,USD,0,0,1,14,0.01,7.14%,0.01
8,8/11/23,Friday,0,0.00%,0,USD,0,0,1,13,0.35,7.69%,0.35
8,8/12/23,Saturday,0,0.00%,0,USD,0,0,3,10,2.01,30.00%,0.67
8,8/13/23,Sunday,0,0.00%,0,USD,0,0,2,16,6.91,12.50%,3.46
8,8/14/23,Monday,0,0,0,USD,0,0,0,9,0,0.00%,0
8,8/15/23,Tuesday,0,0.00%,0,USD,0,0,1,30,0.57,3.33%,0.57
8,8/16/23,Wednesday,0,0.00%,0,USD,0,0,1,15,2.12,6.67%,2.12
8,8/17/23,Thursday,0,0,0,USD,0,0,0,14,0,0.00%,0
8,8/18/23,Friday,0,0.00%,0,USD,0,0,1,10,0.01,10.00%,0.01
8,8/19/23,Saturday,0,0,0,USD,0,0,0,3,0,0.00%,0
8,8/20/23,Sunday,0,0,0,USD,0,0,0,8,0,0.00%,0
8,8/21/23,Monday,0,0.00%,0,USD,0,0,3,5,12.56,60.00%,4.19
8,8/22/23,Tuesday,0,0.00%,0,USD,0,0,3,10,4.08,30.00%,1.36
8,8/23/23,Wednesday,1,100.00%,79.98,USD,7.88,10.15,1,6,7.88,16.67%,7.88
8,8/24/23,Thursday,0,0.00%,0,USD,0,0,1,11,3.18,9.09%,3.18
8,8/25/23,Friday,0,0,0,USD,0,0,0,35,0,0.00%,0
8,8/26/23,Saturday,1,100.00%,12.99,USD,0.03,433,1,41,0.03,2.44%,0.03
8,8/27/23,Sunday,0,0.01%,0.01,USD,0,0.03,2,39,0.29,5.13%,0.15
8,8/28/23,Monday,0,0.00%,0,USD,0,0,3,10,0.39,30.00%,0.13
8,8/29/23,Tuesday,1,33.33%,39.99,USD,1.08,37.03,3,15,1.08,20.00%,0.36
8,8/30/23,Wednesday,0,0,0,USD,0,0,0,11,0,0.00%,0
8,8/31/23,Thursday,1,50.00%,31.99,USD,4.4,7.27,2,16,4.4,12.50%,2.2
8,9/1/23,Friday,0,0.00%,0,USD,0,0,1,30,0.89,3.33%,0.89
8,9/2/23,Saturday,0,0.00%,0,USD,0,0,3,90,2.53,3.33%,0.84
8,9/3/23,Sunday,0,0.00%,0,USD,0,0,1,128,6.42,0.78%,6.42
8,9/4/23,Monday,0,0.00%,0,USD,0,0,2,112,4.3,1.79%,2.15
8,9/5/23,Tuesday,1,50.00%,39.99,USD,0.41,97.54,2,19,0.41,10.53%,0.21
8,9/6/23,Wednesday,0,0.00%,0,USD,0,0,1,18,0.06,5.56%,0.06
8,9/7/23,Thursday,0,0,0,USD,0,0,0,9,0,0.00%,0
8,9/8/23,Friday,0,0,0,USD,0,0,0,2,0,0.00%,0
8,9/9/23,Saturday,0,0,0,USD,0,0,0,1,0,0.00%,0
8,9/10/23,Sunday,0,0,0,USD,0,0,0,3,0,0.00%,0
8,9/11/23,Monday,0,0.00%,0,USD,0,0,1,5,0.01,20.00%,0.01
8,9/12/23,Tuesday,0,0.00%,0,USD,0,0,1,5,1.94,20.00%,1.94
8,9/13/23,Wednesday,0,0.00%,0,USD,0,0,1,6,0.01,16.67%,0.01
8,9/14/23,Thursday,0,0,0,USD,0,0,0,4,0,0.00%,0
8,9/15/23,Friday,0,0,0,USD,0,0,0,2,0,0.00%,0
8,9/16/23,Saturday,0,0,0,USD,0,0,0,4,0,0.00%,0
8,9/17/23,Sunday,0,0,0,USD,0,0,0,0,0,0,0
8,9/18/23,Monday,0,0.00%,0,USD,0,0,1,3,14.19,33.33%,14.19
8,9/19/23,Tuesday,0,0.00%,0,USD,0,0,1,5,0.03,20.00%,0.03
8,9/20/23,Wednesday,0,0.00%,0,USD,0,0,2,3,0.48,66.67%,0.24
8,9/21/23,Thursday,2,33.33%,209.95,USD,4.26,24.64,6,8,8.52,75.00%,1.42
8,9/22/23,Friday,0,0.00%,0,USD,0,0,1,4,0.01,25.00%,0.01
8,9/23/23,Saturday,0,0.00%,0,USD,0,0,2,9,0.06,22.22%,0.03
8,9/24/23,Sunday,0,0.00%,0,USD,0,0,2,12,2.12,16.67%,1.06
8,9/25/23,Monday,0,0.00%,0,USD,0,0,2,3,1.16,66.67%,0.58
8,9/26/23,Tuesday,0,0,0,USD,0,0,0,7,0,0.00%,0
8,9/27/23,Wednesday,0,0.00%,0,USD,0,0,2,10,0.18,20.00%,0.09
8,9/28/23,Thursday,0,0.00%,0,USD,0,0,2,5,14.23,40.00%,7.12
8,9/29/23,Friday,0.25,12.50%,9.99,USD,46.25,0.86,2,4,11.56,50.00%,5.78
8,9/30/23,Saturday,0,0.00%,0,USD,0,0,1,5,0.2,20.00%,0.2
9,7/1/23,Saturday,0,0.00%,0,USD,0,0,4,38,31.33,10.53%,7.83
9,7/2/23,Sunday,0,0.00%,0,USD,0,0,0,29,0.17,0.00%,0
9,7/3/23,Monday,2,33.27%,199.51,USD,0.22,455.32,2,49,0.44,4.08%,0.22
9,7/4/23,Tuesday,1,12.50%,80.48,USD,2.64,30.45,4,42,2.64,9.52%,0.66
9,7/5/23,Wednesday,0,0.00%,0,USD,0,0,0,29,0.14,0.00%,0
9,7/6/23,Thursday,0,0.00%,0,USD,0,0,2,30,17.49,6.67%,8.75
9,7/7/23,Friday,0,0.00%,0,USD,0,0,0,24,0.36,0.00%,0
9,7/8/23,Saturday,0,0.00%,0,USD,0,0,0,29,0.46,0.00%,0
9,7/9/23,Sunday,0,0.00%,0,USD,0,0,3,18,1.21,16.67%,0.4
9,7/10/23,Monday,0,0.00%,0,USD,0,0,0,21,0.1,0.00%,0
9,7/11/23,Tuesday,0,0.00%,0,USD,0,0,2,44,0.83,4.55%,0.42
9,7/12/23,Wednesday,0,0.00%,0,USD,0,0,2,17,2.83,11.76%,1.42
9,7/13/23,Thursday,0,0.00%,0,USD,0,0,2,9,1.79,22.22%,0.9
9,7/14/23,Friday,0,0.00%,0,USD,0,0,1,87,1.32,1.15%,1.32
9,7/15/23,Saturday,0,0,0,USD,0,0,0,16,0,0.00%,0
9,7/16/23,Sunday,0,0,0,USD,0,0,0,10,0,0.00%,0
9,7/17/23,Monday,0,0.00%,0,USD,0,0,1,75,0.01,1.33%,0.01
9,7/18/23,Tuesday,0,0,0,USD,0,0,0,10,0,0.00%,0
9,7/19/23,Wednesday,0,0.00%,0,USD,0,0,2,19,1.1,10.53%,0.55
9,7/20/23,Thursday,0,0.00%,0,USD,0,0,1,17,0.01,5.88%,0.01
9,7/21/23,Friday,1,100.00%,89.98,USD,1.86,48.38,1,10,1.86,10.00%,1.86
9,7/22/23,Saturday,0,0.00%,0,USD,0,0,1,5,0.09,20.00%,0.09
9,7/23/23,Sunday,0,0,0,USD,0,0,0,3,0,0.00%,0
9,7/24/23,Monday,0,0,0,USD,0,0,0,7,0,0.00%,0
9,7/25/23,Tuesday,0,0.00%,0,USD,0,0,3,17,20.12,17.65%,6.71
9,7/26/23,Wednesday,0,0.00%,0,USD,0,0,4,8,8.04,50.00%,2.01
9,7/27/23,Thursday,0,0.00%,0,USD,0,0,3,10,1.23,30.00%,0.41
9,7/28/23,Friday,0,0.00%,0,USD,0,0,1,4,0.01,25.00%,0.01
9,7/29/23,Saturday,0,0,0,USD,0,0,0,5,0,0.00%,0
9,7/30/23,Sunday,0,0.00%,0,USD,0,0,1,4,3.69,25.00%,3.69
9,7/31/23,Monday,0,0.00%,0,USD,0,0,2,8,0.86,25.00%,0.43
9,8/1/23,Tuesday,0,0.00%,0,USD,0,0,1,12,0.78,8.33%,0.78
9,8/2/23,Wednesday,0,0.00%,0,USD,0,0,1,6,0.03,16.67%,0.03
9,8/3/23,Thursday,0,0,0,USD,0,0,0,9,0,0.00%,0
9,8/4/23,Friday,1,50.00%,33.99,USD,0.25,135.96,2,11,0.25,18.18%,0.13
9,8/5/23,Saturday,1,100.00%,138.99,USD,0.01,"13,899.00",1,7,0.01,14.29%,0.01
9,8/6/23,Sunday,0,0.00%,0,USD,0,0,2,7,4.98,28.57%,2.49
9,8/7/23,Monday,0,0,0,USD,0,0,0,8,0,0.00%,0
9,8/8/23,Tuesday,0,0,0,USD,0,0,0,6,0,0.00%,0
9,8/9/23,Wednesday,0,0.00%,0,USD,0,0,5,9,7.91,55.56%,1.58
9,8/10/23,Thursday,1,100.03%,30.02,USD,4.15,7.23,1,9,4.15,11.11%,4.15
9,8/11/23,Friday,0,0,0,USD,0,0,0,7,0,0.00%,0
9,8/12/23,Saturday,0,0.00%,0,USD,0,0,1,6,0.03,16.67%,0.03
9,8/13/23,Sunday,0,0,0,USD,0,0,0,11,0,0.00%,0
9,8/14/23,Monday,0,0,0,USD,0,0,0,15,0,0.00%,0
9,8/15/23,Tuesday,0,0.00%,0,USD,0,0,1,37,0.16,2.70%,0.16
9,8/16/23,Wednesday,0,0,0,USD,0,0,0,13,0,0.00%,0
9,8/17/23,Thursday,0,0.00%,0,USD,0,0,3,22,0.47,13.64%,0.16
9,8/18/23,Friday,0,0.00%,0,USD,0,0,1,7,0.88,14.29%,0.88
9,8/19/23,Saturday,0,0,0,USD,0,0,0,4,0,0.00%,0
9,8/20/23,Sunday,0,0.00%,0,USD,0,0,2,3,0.26,66.67%,0.13
9,8/21/23,Monday,0,0.00%,0,USD,0,0,1,7,0.84,14.29%,0.84
9,8/22/23,Tuesday,0,0,0,USD,0,0,0,4,0,0.00%,0
9,8/23/23,Wednesday,0,0.00%,0,USD,0,0,1,10,2.26,10.00%,2.26
9,8/24/23,Thursday,1,100.00%,35.99,USD,7.41,4.86,1,8,7.41,12.50%,7.41
9,8/25/23,Friday,0,0.00%,0,USD,0,0,2,40,5.6,5.00%,2.8
9,8/26/23,Saturday,0,0.00%,0,USD,0,0,1,26,3.16,3.85%,3.16
9,8/27/23,Sunday,0,0.00%,0,USD,0,0,3,40,11.62,7.50%,3.87
9,8/28/23,Monday,0,0.00%,0,USD,0,0,2,5,1.31,40.00%,0.66
9,8/29/23,Tuesday,0,0,0,USD,0,0,0,15,0,0.00%,0
9,8/30/23,Wednesday,0,0.00%,0,USD,0,0,2,15,0.05,13.33%,0.03
9,8/31/23,Thursday,0,0.00%,0,USD,0,0,2,12,0.7,16.67%,0.35
9,9/1/23,Friday,1,100.00%,44.99,USD,0.01,"4,499.00",1,30,0.01,3.33%,0.01
9,9/2/23,Saturday,0,0,0,USD,0,0,0,72,0,0.00%,0
9,9/3/23,Sunday,0,0.00%,0,USD,0,0,6,164,1.17,3.66%,0.2
9,9/4/23,Monday,0,0,0,USD,0,0,0,88,0,0.00%,0
9,9/5/23,Tuesday,0,0,0,USD,0,0,0,43,0,0.00%,0
9,9/6/23,Wednesday,0,0.00%,0,USD,0,0,5,21,6.68,23.81%,1.34
9,9/7/23,Thursday,0,0.00%,0,USD,0,0,1,5,0.03,20.00%,0.03
9,9/8/23,Friday,0,0.00%,0,USD,0,0,2,6,0.7,33.33%,0.35
9,9/9/23,Saturday,0,0,0,USD,0,0,0,5,0,0.00%,0
9,9/10/23,Sunday,0,0.00%,0,USD,0,0,1,8,0.01,12.50%,0.01
9,9/11/23,Monday,0,0,0,USD,0,0,0,7,0,0.00%,0
9,9/12/23,Tuesday,0,0,0,USD,0,0,0,1,0,0.00%,0
9,9/13/23,Wednesday,0,0.00%,0,USD,0,0,1,6,0.25,16.67%,0.25
9,9/14/23,Thursday,0,0.00%,0,USD,0,0,2,4,1.98,50.00%,0.99
9,9/15/23,Friday,0,0.00%,0,USD,0,0,1,8,0.27,12.50%,0.27
9,9/16/23,Saturday,0,0,0,USD,0,0,0,2,0,0.00%,0
9,9/17/23,Sunday,0,0,0,USD,0,0,0,5,0,0.00%,0
9,9/18/23,Monday,0,0.00%,0,USD,0,0,1,7,0.03,14.29%,0.03
9,9/19/23,Tuesday,0,0,0,USD,0,0,0,8,0,0.00%,0
9,9/20/23,Wednesday,2,200.00%,148.96,USD,2.72,27.38,1,4,5.44,25.00%,5.44
9,9/21/23,Thursday,2,66.62%,83.17,USD,1.59,26.15,3,7,3.18,42.86%,1.06
9,9/22/23,Friday,0,0.00%,0,USD,0,0,1,3,0.03,33.33%,0.03
9,9/23/23,Saturday,0,0.00%,0,USD,0,0,0,2,0.28,0.00%,0
9,9/24/23,Sunday,0,0,0,USD,0,0,0,4,0,0.00%,0
9,9/25/23,Monday,0,0.00%,0,USD,0,0,2,6,10.12,33.33%,5.06
9,9/26/23,Tuesday,0,0,0,USD,0,0,0,2,0,0.00%,0
9,9/27/23,Wednesday,1,33.33%,31.99,USD,14.33,2.23,3,8,14.33,37.50%,4.78
9,9/28/23,Thursday,0,0.00%,0,USD,0,0,3,8,3.5,37.50%,1.17
9,9/29/23,Friday,0,0.00%,0,USD,0,0,1,3,0.38,33.33%,0.38
9,9/30/23,Saturday,0,0,0,USD,0,0,0,1,0,0.00%,0
10,7/1/23,Saturday,0,0.00%,0,USD,0,0,0,28,0.33,0.00%,0
10,7/2/23,Sunday,0,0.00%,0,USD,0,0,1,34,0.64,2.94%,0.64
10,7/3/23,Monday,1,25.00%,207.9,USD,0.18,"1,167.58",1,34,0.18,2.94%,0.18
10,7/4/23,Tuesday,0,0.00%,0,USD,0,0,0,38,0.17,0.00%,0
10,7/5/23,Wednesday,0,0.00%,0,USD,0,0,1,30,1.07,3.33%,1.07
10,7/6/23,Thursday,1,16.67%,79.98,USD,0.62,128.03,4,27,0.62,14.81%,0.16
10,7/7/23,Friday,0,0,0,USD,0,0,0,24,0.26,0.00%,0
10,7/8/23,Saturday,0,0.00%,0,USD,0,0,2,29,4.08,6.90%,2.04
10,7/9/23,Sunday,0,0.00%,0,USD,0,0,3,18,0.84,16.67%,0.28
10,7/10/23,Monday,0,0.00%,0,USD,0,0,1,34,1.49,2.94%,1.49
10,7/11/23,Tuesday,0,0.00%,0,USD,0,0,1,30,13.87,3.33%,13.87
10,7/12/23,Wednesday,0,0.00%,0,USD,0,0,2,19,0.34,10.53%,0.17
10,7/13/23,Thursday,0,0.00%,0,USD,0,0,4,16,4.55,25.00%,1.14
10,7/14/23,Friday,0.38,12.73%,25,USD,1.7,38.46,3,69,0.65,4.35%,0.22
10,7/15/23,Saturday,0,0.00%,0,USD,0,0,1,17,0.03,5.88%,0.03
10,7/16/23,Sunday,0,0,0,USD,0,0,0,24,0,0.00%,0
10,7/17/23,Monday,0,0.00%,0,USD,0,0,2,16,1.09,12.50%,0.55
10,7/18/23,Tuesday,0,0.00%,0,USD,0,0,1,12,0.03,8.33%,0.03
10,7/19/23,Wednesday,0,0.00%,0,USD,0,0,3,15,0.4,20.00%,0.13
10,7/20/23,Thursday,1,100.00%,39.99,USD,0.06,666.5,1,9,0.06,11.11%,0.06
10,7/21/23,Friday,0,0.00%,0,USD,0,0,1,9,0.07,11.11%,0.07
10,7/22/23,Saturday,0,0.00%,0,USD,0,0,2,10,3.19,20.00%,1.6
10,7/23/23,Sunday,1,50.00%,99,USD,15.35,6.45,2,14,15.35,14.29%,7.68
10,7/24/23,Monday,0,0.00%,0,USD,0,0,1,11,7.01,9.09%,7.01
10,7/25/23,Tuesday,0,0.00%,0,USD,0,0,2,12,0.09,16.67%,0.05
10,7/26/23,Wednesday,0,0.00%,0,USD,0,0,1,6,1.54,16.67%,1.54
10,7/27/23,Thursday,0,0.00%,0,USD,0,0,2,7,3.67,28.57%,1.84
10,7/28/23,Friday,0,0.00%,0,USD,0,0,2,7,7,28.57%,3.5
10,7/29/23,Saturday,0,0,0,USD,0,0,0,10,0,0.00%,0
10,7/30/23,Sunday,0,0.00%,0,USD,0,0,1,4,0.03,25.00%,0.03
10,7/31/23,Monday,0,0,0,USD,0,0,0,6,0,0.00%,0
10,8/1/23,Tuesday,0,0.00%,0,USD,0,0,1,8,0.01,12.50%,0.01
10,8/2/23,Wednesday,0,0.00%,0,USD,0,0,1,5,4.17,20.00%,4.17
10,8/3/23,Thursday,0,0.00%,0,USD,0,0,2,7,1.17,28.57%,0.59
10,8/4/23,Friday,0,0.00%,0,USD,0,0,1,9,0.01,11.11%,0.01
10,8/5/23,Saturday,1,33.33%,114.98,USD,0.09,"1,277.56",3,7,0.09,42.86%,0.03
10,8/6/23,Sunday,0,0,0,USD,0,0,0,3,0,0.00%,0
10,8/7/23,Monday,0,0.00%,0,USD,0,0,2,14,0.02,14.29%,0.01
10,8/8/23,Tuesday,0,0.00%,0,USD,0,0,2,13,4.22,15.38%,2.11
10,8/9/23,Wednesday,0,0,0,USD,0,0,0,3,0,0.00%,0
10,8/10/23,Thursday,0,0.00%,0,USD,0,0,2,11,10.84,18.18%,5.42
10,8/11/23,Friday,0,0.00%,0,USD,0,0,1,2,1.92,50.00%,1.92
10,8/12/23,Saturday,0,0,0,USD,0,0,0,4,0,0.00%,0
10,8/13/23,Sunday,0,0.00%,0,USD,0,0,2,11,0.26,18.18%,0.13
10,8/14/23,Monday,0,0.00%,0,USD,0,0,1,18,0.01,5.56%,0.01
10,8/15/23,Tuesday,0,0.00%,0,USD,0,0,5,18,9.43,27.78%,1.89
10,8/16/23,Wednesday,0,0,0,USD,0,0,0,14,0,0.00%,0
10,8/17/23,Thursday,1,33.41%,79.28,USD,6.96,11.36,3,15,6.98,20.00%,2.33
10,8/18/23,Friday,0,0.00%,0,USD,0,0,1,6,0.24,16.67%,0.24
10,8/19/23,Saturday,0,0.00%,0,USD,0,0,1,6,0.01,16.67%,0.01
10,8/20/23,Sunday,1,100.00%,119.97,USD,0.2,599.85,1,4,0.2,25.00%,0.2
10,8/21/23,Monday,1,25.00%,39.99,USD,1.79,22.34,4,9,1.79,44.44%,0.45
10,8/22/23,Tuesday,0,0.00%,0,USD,0,0,1,11,2.33,9.09%,2.33
10,8/23/23,Wednesday,1,100.00%,39.99,USD,1.07,37.37,1,9,1.07,11.11%,1.07
10,8/24/23,Thursday,0,0,0,USD,0,0,0,11,0,0.00%,0
10,8/25/23,Friday,0,0,0,USD,0,0,0,33,0,0.00%,0
10,8/26/23,Saturday,0,0.00%,0,USD,0,0,1,53,0.54,1.89%,0.54
10,8/27/23,Sunday,0,0.00%,0,USD,0,0,1,51,0.01,1.96%,0.01
10,8/28/23,Monday,0,0,0,USD,0,0,0,2,0,0.00%,0
10,8/29/23,Tuesday,0,0,0,USD,0,0,0,31,0,0.00%,0
10,8/30/23,Wednesday,0,0.00%,0,USD,0,0,1,26,6.57,3.85%,6.57
10,8/31/23,Thursday,0,0,0,USD,0,0,0,22,0,0.00%,0
10,9/1/23,Friday,0,0,0,USD,0,0,0,34,0,0.00%,0
10,9/2/23,Saturday,0,0.00%,0,USD,0,0,5,80,3.9,6.25%,0.78
10,9/3/23,Sunday,0,0.00%,0,USD,0,0,2,206,2.15,0.97%,1.08
10,9/4/23,Monday,0,0.00%,0,USD,0,0,2,95,7.54,2.11%,3.77
10,9/5/23,Tuesday,1,50.00%,134.98,USD,0.55,245.42,2,101,0.55,1.98%,0.28
10,9/6/23,Wednesday,0,0.00%,0,USD,0,0,5,13,17.03,38.46%,3.41
10,9/7/23,Thursday,0,0.00%,0,USD,0,0,1,4,0.14,25.00%,0.14
10,9/8/23,Friday,0,0.00%,0,USD,0,0,2,9,0.9,22.22%,0.45
10,9/9/23,Saturday,0,0,0,USD,0,0,0,4,0,0.00%,0
10,9/10/23,Sunday,0,0.00%,0,USD,0,0,1,6,0.03,16.67%,0.03
10,9/11/23,Monday,0,0,0,USD,0,0,0,4,0,0.00%,0
10,9/12/23,Tuesday,0,0.00%,0,USD,0,0,1,6,0.03,16.67%,0.03
10,9/13/23,Wednesday,0,0.00%,0,USD,0,0,2,8,0.13,25.00%,0.07
10,9/14/23,Thursday,1,33.33%,44.99,USD,3.65,12.33,3,5,3.65,60.00%,1.22
10,9/15/23,Friday,0,0,0,USD,0,0,0,4,0,0.00%,0
10,9/16/23,Saturday,0,0,0,USD,0,0,0,3,0,0.00%,0
10,9/17/23,Sunday,0,0.00%,0,USD,0,0,2,8,2.44,25.00%,1.22
10,9/18/23,Monday,0,0.00%,0,USD,0,0,2,4,0.77,50.00%,0.39
10,9/19/23,Tuesday,1,100.00%,25.49,USD,0.01,"2,549.00",1,6,0.01,16.67%,0.01
10,9/20/23,Wednesday,1,20.00%,39.99,USD,1.4,28.56,5,15,1.4,33.33%,0.28
10,9/21/23,Thursday,0.33,8.33%,28.33,USD,4.17,20.38,4,5,1.39,80.00%,0.35
10,9/22/23,Friday,0,0.00%,0,USD,0,0,2,2,0.02,100.00%,0.01
10,9/23/23,Saturday,0,0,0,USD,0,0,0,6,0.01,0.00%,0
10,9/24/23,Sunday,0,0.00%,0,USD,0,0,3,4,2.66,75.00%,0.89
10,9/25/23,Monday,0,0,0,USD,0,0,0,4,0,0.00%,0
10,9/26/23,Tuesday,0,0.00%,0,USD,0,0,1,4,0.34,25.00%,0.34
10,9/27/23,Wednesday,0,0.00%,0,USD,0,0,1,7,0.01,14.29%,0.01
10,9/28/23,Thursday,1,33.33%,39.99,USD,5.69,7.03,3,8,5.69,37.50%,1.9
10,9/29/23,Friday,0,0,0,USD,0,0,0,3,0,0.00%,0
10,9/30/23,Saturday,0,0,0,USD,0,0,0,1,0,0.00%,0
11,7/1/23,Saturday,1,25.00%,35.99,USD,0.19,192.59,1,41,0.19,2.44%,0.19
11,7/2/23,Sunday,0,0.00%,0,USD,0,0,0,37,0.29,0.00%,0
11,7/3/23,Monday,0,0.00%,0,USD,0,0,1,46,0.47,2.17%,0.47
11,7/4/23,Tuesday,0,0.00%,0,USD,0,0,0,36,0.25,0.00%,0
11,7/5/23,Wednesday,0,0.00%,0,USD,0,0,2,40,4.89,5.00%,2.44
11,7/6/23,Thursday,2,100.00%,"1,553.68",USD,0.97,802.65,1,16,1.94,6.25%,1.94
11,7/7/23,Friday,0,0.00%,0,USD,0,0,1,28,0.4,3.57%,0.4
11,7/8/23,Saturday,0,0.00%,0,USD,0,0,3,21,16.67,14.29%,5.56
11,7/9/23,Sunday,0,0.00%,0,USD,0,0,2,29,0.41,6.90%,0.21
11,7/10/23,Monday,1,16.67%,44.99,USD,1.04,43.2,3,42,1.04,7.14%,0.35
11,7/11/23,Tuesday,0,0.00%,0,USD,0,0,2,27,0.44,7.41%,0.22
11,7/12/23,Wednesday,1,33.33%,39.99,USD,1.84,21.73,3,17,1.84,17.65%,0.61
11,7/13/23,Thursday,0,0.00%,0,USD,0,0,2,12,0.33,16.67%,0.17
11,7/14/23,Friday,0,0.00%,0,USD,0,0,3,105,0.05,2.86%,0.02
11,7/15/23,Saturday,1,50.00%,39.99,USD,0.02,"1,999.50",2,54,0.02,3.70%,0.01
11,7/16/23,Sunday,0,0.00%,0,USD,0,0,1,31,7.21,3.23%,7.21
11,7/17/23,Monday,0,0.00%,0,USD,0,0,1,7,0.01,14.29%,0.01
11,7/18/23,Tuesday,0,0.00%,0,USD,0,0,4,9,5.76,44.44%,1.44
11,7/19/23,Wednesday,0,0.00%,0,USD,0,0,2,16,2.3,12.50%,1.15
11,7/20/23,Thursday,0,0.00%,0,USD,0,0,1,8,2.57,12.50%,2.57
11,7/21/23,Friday,0,0,0,USD,0,0,0,8,0,0.00%,0
11,7/22/23,Saturday,2,50.00%,79.98,USD,0.03,"1,333.00",4,11,0.06,36.36%,0.02
11,7/23/23,Sunday,1.25,125.03%,56.26,USD,0.11,401.87,1,6,0.14,16.67%,0.14
11,7/24/23,Monday,0,0.00%,0,USD,0,0,1,9,0.01,11.11%,0.01
11,7/25/23,Tuesday,0,0,0,USD,0,0,0,10,0,0.00%,0
11,7/26/23,Wednesday,0,0,0,USD,0,0,0,5,0,0.00%,0
11,7/27/23,Thursday,0,0,0,USD,0,0,0,2,0,0.00%,0
11,7/28/23,Friday,0,0.00%,0,USD,0,0,1,7,2.23,14.29%,2.23
11,7/29/23,Saturday,0,0,0,USD,0,0,0,4,0,0.00%,0
11,7/30/23,Sunday,0,0.00%,0,USD,0,0,1,8,0.01,12.50%,0.01
11,7/31/23,Monday,0,0.00%,0,USD,0,0,2,6,0.67,33.33%,0.34
11,8/1/23,Tuesday,0,0,0,USD,0,0,0,8,0,0.00%,0
11,8/2/23,Wednesday,0,0.00%,0,USD,0,0,4,9,2.49,44.44%,0.62
11,8/3/23,Thursday,0,0,0,USD,0,0,0,7,0,0.00%,0
11,8/4/23,Friday,0,0,0,USD,0,0,0,8,0,0.00%,0
11,8/5/23,Saturday,0,0.00%,0,USD,0,0,1,8,5.96,12.50%,5.96
11,8/6/23,Sunday,0,0.00%,0,USD,0,0,2,14,0.98,14.29%,0.49
11,8/7/23,Monday,0,0.00%,0,USD,0,0,1,14,0.03,7.14%,0.03
11,8/8/23,Tuesday,1,100.00%,39.99,USD,0.03,"1,333.00",1,12,0.03,8.33%,0.03
11,8/9/23,Wednesday,0,0.00%,0,USD,0,0,2,12,1.17,16.67%,0.59
11,8/10/23,Thursday,0,0.00%,0,USD,0,0,1,12,0.03,8.33%,0.03
11,8/11/23,Friday,0,0.00%,0,USD,0,0,2,11,4.74,18.18%,2.37
11,8/12/23,Saturday,1,50.00%,159.97,USD,2.01,79.59,2,5,2.01,40.00%,1.01
11,8/13/23,Sunday,0,0.00%,0,USD,0,0,1,10,0.24,10.00%,0.24
11,8/14/23,Monday,2,40.00%,75.98,USD,9.43,4.03,5,23,18.85,21.74%,3.77
11,8/15/23,Tuesday,0,0,0,USD,0,0,0,23,0,0.00%,0
11,8/16/23,Wednesday,0,0.01%,0.01,USD,0,0.13,4,12,0.08,33.33%,0.02
11,8/17/23,Thursday,1,33.33%,99,USD,2.5,39.6,3,16,2.5,18.75%,0.83
11,8/18/23,Friday,0,0,0,USD,0,0,0,7,0,0.00%,0
11,8/19/23,Saturday,0,0.00%,0,USD,0,0,1,20,2.96,5.00%,2.96
11,8/20/23,Sunday,1,50.00%,44.99,USD,5.88,7.65,2,7,5.88,28.57%,2.94
11,8/21/23,Monday,0,0,0,USD,0,0,0,2,0,0.00%,0
11,8/22/23,Tuesday,0,0.00%,0,USD,0,0,1,10,0.03,10.00%,0.03
11,8/23/23,Wednesday,0,0.00%,0,USD,0,0,1,15,0.02,6.67%,0.02
11,8/24/23,Thursday,0,0,0,USD,0,0,0,7,0,0.00%,0
11,8/25/23,Friday,0,0.00%,0,USD,0,0,2,48,5.04,4.17%,2.52
11,8/26/23,Saturday,0,0.00%,0,USD,0,0,1,48,1.56,2.08%,1.56
11,8/27/23,Sunday,0,0.00%,0,USD,0,0,2,49,6.23,4.08%,3.12
11,8/28/23,Monday,0,0.00%,0,USD,0,0,2,7,5.03,28.57%,2.52
11,8/29/23,Tuesday,0,0.00%,0,USD,0,0,2,25,4.28,8.00%,2.14
11,8/30/23,Wednesday,0,0,0,USD,0,0,0,5,0,0.00%,0
11,8/31/23,Thursday,0,0,0,USD,0,0,0,24,0,0.00%,0
11,9/1/23,Friday,0,0,0,USD,0,0,0,24,0,0.00%,0
11,9/2/23,Saturday,0,0.00%,0,USD,0,0,2,91,3.01,2.20%,1.51
11,9/3/23,Sunday,0,0.00%,0,USD,0,0,3,168,1.2,1.79%,0.4
